,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
18,2014-06-17,FYL6262,NY,1369066375.0,SILVE,2016-01-01 00:00:00,DODGE,,,0.0,1906.0
19,2014-06-26,GFG1313,NY,7635157024.0,GR,2014-01-01 00:00:00,CADIL,Failure to Display Muni Rec,38,0.0,2002.0
20,2014-06-28,ERZ1218,NY,7110285832.0,BLACK,2015-01-01 00:00:00,HONDA,No Standing,14,0.0,2112.0
21,2014-06-30,FPR9694,NY,7783183001.0,WH,2015-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,2342.0
22,2014-06-28,DDZ7391,NY,7388339309.0,BLACK,2015-01-01 00:00:00,GMC,Impropr Dsply of Reg (NYS),70B,0.0,2351.0
23,2014-06-26,GEE2689,NY,7703492188.0,GY,2015-01-01 00:00:00,HONDA,Fire Hydrant,40,0.0,2441.0
24,2014-06-30,GNE5015,NY,7295531543.0,GY,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2524.0
25,2014-06-27,42324JZ,NY,7241896178.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2526.0
26,2014-06-30,T631299C,NY,7810647982.0,GY,2015-01-01 00:00:00,NISSA,No Stand (taxi stand),13,0.0,2555.0
27,2014-06-27,GMZ6214,NY,7562229545.0,WHITE,2014-01-01 00:00:00,BMW,Fire Hydrant,40,0.0,2626.0
28,2014-06-27,29472MD,NY,7291902253.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2737.0
29,2014-06-27,GGF7164,NY,1366868894.0,BK,2015-01-01 00:00:00,TOYOT,,,0.0,2775.0
30,2014-06-26,GMJ3170,NY,7240761265.0,BK,2016-01-01 00:00:00,CHEVR,Double Parking (Non-COM),46A,0.0,2798.0
31,2014-06-26,GEL2756,NY,7380649991.0,GR,2015-01-01 00:00:00,CHRYS,Fire Hydrant,40,0.0,2918.0
32,2014-06-29,76459MB,NY,1366992234.0,WHITE,2014-01-01 00:00:00,FORD,,,0.0,2970.0
33,2014-06-10,GPT3877,NY,1369731711.0,BLK,2016-01-01 00:00:00,BMW,,,0.0,3061.0
34,2014-06-10,GPT3877,NY,1369731711.0,BLK,2016-01-01 00:00:00,BMW,,,0.0,3062.0
35,2014-06-26,GKY3592,NY,8005652963.0,GY,2015-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,3131.0
36,2014-06-26,2084828,IN,7849167089.0,WHITE,8888-01-01 00:00:00,FRUEH,Bike Lane,48,0.0,3159.0
37,2014-06-28,GLY3096,NY,7440329818.0,WHITE,8888-01-01 00:00:00,INFIN,Insp. Sticker Missing (NYS,71,0.0,3219.0
38,2014-06-26,35181JS,NY,7064972037.0,WHITE,8888-01-01 00:00:00,NS/OT,No Standing,14,0.0,3404.0
39,2014-06-30,GLW1553,NY,7167950075.0,SILVE,2015-01-01 00:00:00,INFIN,Insp. Sticker Missing (NYS,71,0.0,3421.0
40,2014-06-26,DUJ6387,NY,8004016443.0,GY,2014-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,3483.0
41,2014-06-28,GRT9822,NY,7755469645.0,WHITE,2014-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,3486.0
42,2014-06-28,EHD6416,NY,8004107977.0,GREY,2016-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,3550.0
43,2014-06-27,94961MD,NY,7052519902.0,WHITE,2015-01-01 00:00:00,NS/OT,No Standing,14,0.0,3581.0
44,2014-06-12,37860JV,NY,1371438547.0,RED,2014-01-01 00:00:00,HYUND,,,0.0,3609.0
45,2014-06-26,GCG4557,NY,7008587144.0,WH,2014-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,3650.0
46,2014-06-27,DFH4632,NY,7119984196.0,WH,2015-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,3801.0
47,2014-06-13,FXZ4175,NY,1372251900.0,WH,2014-01-01 00:00:00,FORD,,,0.0,3825.0
48,2014-06-18,GNN6033,NY,1367497656.0,RED,2016-01-01 00:00:00,HONDA,,,0.0,3893.0
49,2014-06-28,GCD3445,NY,7435585841.0,BK,2014-01-01 00:00:00,BMW,Expired Muni Meter,37,0.0,3920.0
50,2014-06-27,FXP4920,NY,7564780800.0,RD,2016-01-01 00:00:00,VOLKS,Insp Sticker Expired (NYS),71A,0.0,3932.0
51,2014-06-26,24034JW,NY,7993536479.0,BL,2015-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,3965.0
52,2014-06-30,T635470C,NY,7644397759.0,BL,2015-01-01 00:00:00,LINCO,No Stopping,10,0.0,4503.0
53,2014-06-27,EMC9845,NY,7695570631.0,BK,2014-01-01 00:00:00,MERCU,No Parking (street clean),21,0.0,4529.0
54,2014-06-30,84173JA,NY,8000871968.0,WH,2015-01-01 00:00:00,INTER,Double Parking (Com-100Ft),46B,0.0,4605.0
55,2014-06-27,FEJ3845,NY,8003408398.0,BK,2014-01-01 00:00:00,ACURA,Expired Muni Meter,37,0.0,4659.0
56,2014-06-27,61652JZ,NY,7293024861.0,BL,2015-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,4690.0
57,2014-06-28,EPJ4926,NY,8003712658.0,WH,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,4736.0
58,2014-06-30,DMX3049,NY,7644397693.0,WH,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,4763.0
59,2014-06-30,TYG570,SC,7701158844.0,WHITE,2015-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,4885.0
60,2014-06-30,GMA9971,NY,1371509580.0,BK,2016-01-01 00:00:00,LEXUS,,,0.0,4931.0
61,2014-06-28,1761837,ME,1369692729.0,RED,2017-01-01 00:00:00,MANC,,,0.0,4935.0
62,2014-06-26,63098JM,NY,7779526240.0,BROWN,8888-01-01 00:00:00,GMC,Double Parking (Com-100Ft),46B,0.0,4991.0
63,2014-06-30,FAL9284,NY,7181108736.0,GREY,2016-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,5018.0
64,2014-06-26,12TEC6,MA,8003215500.0,TAN,2014-01-01 00:00:00,HONDA,Double Parking (Non-COM),46A,0.0,5064.0
65,2014-06-26,31868MA,NY,7054182534.0,GY,2015-01-01 00:00:00,FORD,No Stand (Com. Mtr. Zone),31,0.0,5088.0
66,2014-06-27,60346MC,NY,7385851319.0,WHITE,8888-01-01 00:00:00,FORD,Bike Lane,48,0.0,5122.0
67,2014-06-19,36458JX,NY,1372480250.0,WH,2015-01-01 00:00:00,TOYOT,,,0.0,5124.0
68,2014-06-24,39442MA,NY,1371635778.0,,2014-01-01 00:00:00,FORD,,,0.0,5150.0
69,2014-06-26,62233JS,NY,1371408476.0,WHITE,2014-01-01 00:00:00,MITSU,,,0.0,5160.0
70,2014-06-26,ARB4555,NY,7381935971.0,SILVE,2015-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,5176.0
71,2014-06-30,V62CCP,NJ,7865130480.0,BLACK,8888-01-01 00:00:00,TOYOT,Blocking the Box,09,0.0,5203.0
72,2014-06-14,T627432C,NY,1367661043.0,GY,2014-01-01 00:00:00,LINCO,,,0.0,5207.0
73,2014-06-26,T623707C,NY,8000715284.0,BLACK,2014-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,5229.0
74,2014-06-24,GFJ9899,NY,1366359719.0,,2015-01-01 00:00:00,FORD,,,0.0,5243.0
75,2014-06-30,10343MB,NY,7827947724.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,5302.0
76,2014-06-14,AFN6157,GA,1370150740.0,GY,2014-01-01 00:00:00,NISSA,,,0.0,5400.0
77,2014-06-28,48471MC,NY,7618224213.0,WH,2014-01-01 00:00:00,HINO,Platform lifts in low posit,84,0.0,5427.0
78,2014-06-28,FYA4986,NY,7103513028.0,GY,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,5444.0
79,2014-06-30,99353JW,NY,7938718373.0,WHITE,2014-01-01 00:00:00,NS/OT,Platform lifts in low posit,84,0.0,5456.0
80,2014-06-26,AR882C,NJ,7273509577.0,WHITE,8888-01-01 00:00:00,FRUEH,Failure to Disp Muni Recpt,69,0.0,5538.0
81,2014-06-28,75129JW,NY,7899884950.0,WHITE,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,5546.0
82,2014-06-30,78302MB,NY,7893956811.0,GR,2014-01-01 00:00:00,INTER,Double PKG-Midtown,47,0.0,5565.0
83,2014-06-15,GHL3683,NY,1360300089.0,GREEN,2015-01-01 00:00:00,NISSA,,,0.0,5568.0
84,2014-06-15,GAH9257,NY,1370990947.0,BK,2014-01-01 00:00:00,TOYOT,,,0.0,5636.0
85,2014-06-30,19364JY,NY,7077378305.0,WHITE,2014-01-01 00:00:00,GMC,Failure to Display Muni Rec,38,0.0,5640.0
86,2014-06-27,FWD4436,PA,7233539704.0,WHITE,2014-01-01 00:00:00,HYUND,Expired Muni Meter,37,0.0,5676.0
87,2014-06-30,52170JV,NY,7964371630.0,WH,2016-01-01 00:00:00,FORD,No Standing,14,0.0,5711.0
88,2014-06-27,46075MD,NY,8006050995.0,WH,2015-01-01 00:00:00,FORD,No Standing,14,0.0,5727.0
89,2014-06-30,C42DRW,NJ,7045766579.0,BLACK,8888-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,5801.0
90,2014-06-26,52056JS,NY,1372184946.0,WH,2014-01-01 00:00:00,UTILI,,,0.0,5862.0
91,2014-06-30,FGN4109,NY,7310180641.0,BL,2014-01-01 00:00:00,CHRYS,Failure to Display Muni Rec,38,0.0,5895.0
92,2014-06-18,DSG4990,NY,1370841966.0,GRY,2014-01-01 00:00:00,HONDA,,,0.0,5930.0
93,2014-06-20,T491960C,NY,1372385046.0,GREEN,2015-01-01 00:00:00,TOYOT,,,0.0,5937.0
94,2014-06-28,P53EEG,NJ,7985974234.0,GREY,8888-01-01 00:00:00,NS/OT,No Standing,14,0.0,5955.0
95,2014-06-11,CYT8560,NY,1369734499.0,GRN,2014-01-01 00:00:00,HONDA,,,0.0,6094.0
96,2014-06-30,GKP8614,NY,7784749442.0,BK,2015-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,1.0,6144.0
97,2014-06-30,GFR4131,NY,7402650984.0,GY,2015-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,6256.0
98,2014-06-27,MAIMANA,PA,7041317961.0,GREY,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,6299.0
99,2014-06-27,GLP9871,NY,7117162259.0,GY,2015-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,6364.0
100,2014-06-13,DUZ6749,NY,1368190029.0,BK,2015-01-01 00:00:00,TOYOT,,,0.0,6446.0
101,2014-06-26,FDJ8204,NY,7715858134.0,WH,2014-01-01 00:00:00,BMW,Failure to Display Muni Rec,38,0.0,6447.0
102,2014-06-13,FCJ6541,NY,1370234960.0,GRAY,2014-01-01 00:00:00,HONDA,,,0.0,6479.0
103,2014-06-28,AIPT57,FL,7265930769.0,GREY,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,6544.0
104,2014-06-26,ZARYAB,NY,7512385596.0,SILVE,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,6573.0
105,2014-06-03,EW65937,NY,1368882158.0,BLUE,2015-01-01 00:00:00,HONDA,,,0.0,6587.0
106,2014-06-30,GPV7678,NY,7639978877.0,BK,2016-01-01 00:00:00,VOLKS,Improperly Displayed Plate,74A,0.0,6624.0
107,2014-06-30,OXY2210,NJ,7887170813.0,WHITE,8888-01-01 00:00:00,FORD,No Stand (Com. Mtr. Zone),31,0.0,6685.0
108,2014-06-30,DVN6579,NY,7405132996.0,WHITE,2014-01-01 00:00:00,ACURA,Failure to Display Muni Rec,38,0.0,6687.0
109,2014-06-19,72240JU,NY,1372943432.0,SILVE,2015-01-01 00:00:00,FORD,,,0.0,6742.0
110,2014-06-27,T447482C,NY,7573397999.0,BLACK,2014-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,6843.0
111,2014-06-27,FWS6834,NY,7160613132.0,BK,2016-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,6927.0
112,2014-06-27,FRP7495,NY,7547125104.0,BL,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,6980.0
113,2014-06-30,94372JW,NY,1369989386.0,BLUE,2015-01-01 00:00:00,CHEVR,,,0.0,7198.0
114,2014-06-30,87247JY,NY,7657346504.0,OTHER,2015-01-01 00:00:00,FORD,Fire Hydrant,40,0.0,7260.0
115,2014-06-27,GME5921,NY,7564781014.0,GY,2015-01-01 00:00:00,INFIN,No Parking (street clean),21,0.0,7319.0
116,2014-06-30,525ZJU,CT,7331564699.0,BLACK,2014-01-01 00:00:00,CHRYS,Sidewalk,51,0.0,7328.0
117,2014-06-21,DMA2459,NY,1372309305.0,BLACK,2016-01-01 00:00:00,TOYOT,,,0.0,7550.0
118,2014-06-27,FJZ1255,NY,7665021920.0,GY,2015-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,7631.0
119,2014-06-27,REVFVAW,NY,7969487695.0,GL,2016-01-01 00:00:00,LEXUS,Expired Muni Meter,37,0.0,7697.0
120,2014-06-26,GEX7240,NY,7407865929.0,BK,2015-01-01 00:00:00,BMW,No Parking (street clean),21,0.0,7701.0
121,2014-06-30,GMZ7656,NY,8006750026.0,BLACK,2016-01-01 00:00:00,MITSU,Insp Sticker Expired (NYS),71A,0.0,7702.0
122,2014-06-26,13340MD,NY,7426298152.0,YW,2014-01-01 00:00:00,GMC,No Parking (Non-COM),20A,0.0,7770.0
123,2014-06-26,FXJ3908,NY,7763559299.0,WH,2016-01-01 00:00:00,LEXUS,Expired Muni Meter,37,0.0,7936.0
124,2014-06-30,EBC7880,PA,7009123160.0,SILVE,2014-01-01 00:00:00,FIAT,No Parking (Non-COM),20A,0.0,8038.0
125,2014-06-30,GNW1157,NY,8000475900.0,OTHER,2014-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,8115.0
126,2014-06-27,BNCH451,ON,7368463726.0,SILVE,2014-01-01 00:00:00,FORD,Fire Hydrant,40,0.0,8136.0
127,2014-06-30,FTZ7315,NY,7307524132.0,WHITE,2016-01-01 00:00:00,ACURA,No Stand (bus stop),19,0.0,8181.0
128,2014-06-27,GFT3400,NY,8006200397.0,BK,2015-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,8400.0
129,2014-06-17,GAB6833,NY,1371381501.0,WHITE,2015-01-01 00:00:00,ME/BE,,,0.0,8415.0
130,2014-06-26,17744MD,NY,7768954610.0,WH,2015-01-01 00:00:00,PETER,No Standing,14,0.0,8440.0
131,2014-06-24,AGM5547,NY,1370053654.0,BLACK,2015-01-01 00:00:00,NISSA,,,0.0,8482.0
132,2014-06-28,63WG15,MA,7665022066.0,RED,2016-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,8569.0
133,2014-06-30,XAMF36,NJ,7082142924.0,WHITE,2014-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,8570.0
134,2014-06-27,GNX5195,NY,7005722528.0,LTG,2016-01-01 00:00:00,NISSA,Impropr Dsply of Reg (NYS),70B,0.0,8699.0
135,2014-06-26,CBJG23,FL,7238288242.0,GREY,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,8782.0
136,2014-06-25,39809JU,NY,1367318622.0,WHITE,2016-01-01 00:00:00,CHEVR,,,0.0,8809.0
137,2014-06-26,FBX1577,NY,7417942799.0,RD,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,8984.0
138,2014-06-29,EKD4180,NY,7178341180.0,WH,2015-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,8985.0
139,2014-06-27,61354MC,NY,7931152074.0,WH,2014-01-01 00:00:00,FORD,No Parking (Com Plate),20,0.0,9054.0
140,2014-06-28,FLS5739,NY,1338357906.0,WHITE,2015-01-01 00:00:00,BMW,,,0.0,9123.0
141,2014-06-29,EYH2070,NY,7119984482.0,BL,2016-01-01 00:00:00,AUDI,No Std (Com Veh) Non-COM,16A,0.0,9158.0
142,2014-06-30,GRF4848,NY,7694639088.0,BL,2016-01-01 00:00:00,BUICK,Insp. Sticker Missing (NYS,71,0.0,9188.0
143,2014-06-27,6AP9283,MD,8003408386.0,GREY,2015-01-01 00:00:00,ACURA,Failure to Display Muni Rec,38,0.0,9201.0
144,2014-06-28,811YUJ,FL,7021026924.0,RED,2014-01-01 00:00:00,CHEVR,Double Parking (Non-COM),46A,0.0,9298.0
145,2014-06-30,AM384X,NJ,7055345042.0,WHITE,8888-01-01 00:00:00,NS/OT,No Standing,14,0.0,9319.0
146,2014-06-19,GPC7941,NY,1370171341.0,WH,2016-01-01 00:00:00,TOYOT,,,1.0,9341.0
147,2014-06-27,XAKD14,NJ,8002661680.0,ORANG,8888-01-01 00:00:00,ISUZU,No Standing,14,0.0,9407.0
148,2014-06-28,GML6509,NY,8006100512.0,GY,2016-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,9422.0
149,2014-06-30,GHU7665,NY,7965524533.0,WHITE,2015-01-01 00:00:00,JEEP,Safety Zone,53,0.0,9483.0
150,2014-06-26,2277800,NH,7735487988.0,WHITE,2015-01-01 00:00:00,KIA,Fire Hydrant,40,0.0,9506.0
151,2014-06-30,FAK4012,NY,1370535259.0,BKBL,2014-01-01 00:00:00,AUDI,,,0.0,9631.0
152,2014-06-20,EXA2578,NY,1370564200.0,WHITE,2016-01-01 00:00:00,KIA,,,0.0,9646.0
153,2014-06-26,85940MD,NY,7778657545.0,BROWN,8888-01-01 00:00:00,FRUEH,Double Parking (Com-100Ft),46B,0.0,9662.0
154,2014-06-30,99046MD,NY,7059800890.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Disp Muni Recpt,69,0.0,9664.0
155,2014-06-27,GEJ9745,NY,1372287620.0,BLACK,2015-01-01 00:00:00,HONDA,,,0.0,9753.0
156,2014-06-26,XN418F,NJ,7881582753.0,WHITE,8888-01-01 00:00:00,CHEVR,No Standing,14,0.0,9823.0
157,2014-06-30,85829JB,NY,7977581590.0,WHITE,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,9858.0
158,2014-06-27,99861MC,NY,7869952620.0,WHITE,2015-01-01 00:00:00,GMC,Platform lifts in low posit,84,0.0,9910.0
159,2014-06-30,BWW1029,NY,7560795122.0,BL,2014-01-01 00:00:00,SUBAR,Reg. Sticker Expired (NYS),70A,0.0,9979.0
